"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"1600000US1271569","The Hammocks CDP, Florida","19297","1660","7.4","3.9","3.8","3.3","9.6","3.9","7.2","3.5","13.1","4.0","17.9","5.4","13.9","4.8","14.7","3.9","6.6","3.3","5.9","3.5","61966","12245","76493","8704","54.3","(X)","(X)","(X)","(X)","(X)","15624","1628","N","N","3673","924","5.9","4.4","N","N","14.9","8.7","2.7","2.7","N","N","8.2","9.4","10.6","5.3","N","N","10.7","7.8","8.2","4.3","N","N","7.9","5.5","12.7","4.0","N","N","24.1","13.7","15.7","5.6","N","N","15.4","9.0","15.2","5.7","N","N","3.5","3.6","15.9","4.5","N","N","7.5","5.3","7.5","4.0","N","N","1.7","2.0","5.6","3.6","N","N","6.2","9.4","67287","12541","77088","8249","38745","7920","79269","9381","N","N","52720","17273","(X)","(X)","(X)","(X)","(X)","(X)","55.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.9","(X)",
"1600000US1271625","The Villages CDP, Florida","47517","2341","2.0","1.5","4.1","2.5","10.0","3.9","10.6","3.7","13.2","4.0","22.4","4.6","16.2","3.1","14.3","4.5","5.7","2.4","1.4","1.0","55906","5018","72510","7609","32.2","(X)","(X)","(X)","(X)","(X)","29445","2543","N","N","18072","3110","1.8","1.8","N","N","2.4","2.6","0.0","0.7","N","N","10.8","6.5","4.9","3.4","N","N","18.4","8.5","5.9","2.6","N","N","18.3","8.6","14.6","5.1","N","N","10.8","5.3","25.7","6.2","N","N","16.9","7.4","18.8","4.2","N","N","12.1","5.9","18.2","5.5","N","N","8.0","5.9","8.7","3.6","N","N","0.8","1.3","1.4","1.2","N","N","1.4","2.2","67675","9328","67260","12784","35040","8347","82595","7880","N","N","55741","16682","(X)","(X)","(X)","(X)","(X)","(X)","30.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.6","(X)",
"1600000US1272145","Town 'n' Country CDP, Florida","30206","2705","5.3","2.7","2.8","1.8","13.1","3.8","12.0","3.6","13.5","3.3","21.2","4.2","10.3","2.6","14.2","4.2","3.9","1.9","3.7","1.7","51778","3000","68614","5933","34.7","(X)","(X)","(X)","(X)","(X)","20545","2484","N","N","9661","1488","6.1","4.0","N","N","8.2","5.5","1.8","1.4","N","N","4.5","4.6","9.7","3.9","N","N","18.9","8.8","11.9","4.2","N","N","12.7","6.6","15.0","4.7","N","N","12.3","4.9","21.6","5.3","N","N","19.5","8.6","9.2","2.7","N","N","11.2","5.6","16.0","5.1","N","N","9.0","6.6","4.5","2.5","N","N","1.7","1.7","4.4","2.0","N","N","2.2","2.1","53881","7747","66147","15768","41295","10541","73521","7389","N","N","53492","7892","(X)","(X)","(X)","(X)","(X)","(X)","39.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.6","(X)",
"1600000US1275812","Wellington village, Florida","20487","1313","3.2","1.6","2.0","1.2","4.4","2.2","4.0","1.8","5.7","2.5","18.9","4.5","12.4","3.5","21.0","4.2","11.3","3.2","17.1","3.4","98559","11733","125352","9856","34.7","(X)","(X)","(X)","(X)","(X)","15908","909","N","N","4579","1050","3.0","1.9","N","N","4.0","3.3","1.2","1.2","N","N","4.7","4.2","2.1","1.8","N","N","12.1","7.2","3.2","1.7","N","N","8.0","4.8","3.8","2.8","N","N","19.0","9.0","16.9","4.7","N","N","22.8","10.3","14.0","4.3","N","N","7.0","6.7","22.3","5.2","N","N","17.2","8.0","13.9","4.0","N","N","0.0","4.6","19.5","3.7","N","N","5.0","5.1","108417","15621","121881","9282","53455","11950","138204","11671","N","N","71362","14605","(X)","(X)","(X)","(X)","(X)","(X)","36.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.9","(X)",
"1600000US1275875","Wesley Chapel CDP, Florida","20733","1542","2.2","1.5","0.2","0.4","5.8","2.5","5.0","2.4","9.5","3.1","17.2","4.6","15.7","4.0","23.6","4.5","10.6","3.5","10.0","3.3","86885","11334","112949","11828","32.7","(X)","(X)","(X)","(X)","(X)","15820","1413","N","N","4913","1226","3.0","2.3","N","N","4.7","3.9","0.0","1.4","N","N","1.0","1.8","4.4","2.7","N","N","10.6","7.4","4.6","2.3","N","N","8.3","7.3","5.4","2.4","N","N","22.8","10.4","15.8","4.8","N","N","20.2","9.8","13.6","3.3","N","N","18.3","11.6","27.2","5.5","N","N","11.1","6.3","13.0","4.4","N","N","3.1","3.1","13.1","4.2","N","N","0.0","4.3","105056","7078","115992","14068","55358","12915","127305","15114","N","N","60955","8016","(X)","(X)","(X)","(X)","(X)","(X)","32.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.7","(X)",
"1600000US1276582","Weston city, Florida","20315","1166","1.7","1.3","1.0","0.9","5.2","4.4","6.7","3.8","7.0","2.7","13.8","4.0","10.0","3.9","19.7","5.8","12.8","4.1","22.2","5.5","105591","7241","140216","18382","34.9","(X)","(X)","(X)","(X)","(X)","18256","929","N","N","N","N","1.3","1.3","N","N","N","N","1.3","1.3","N","N","N","N","6.0","5.0","N","N","N","N","5.2","3.6","N","N","N","N","5.8","2.7","N","N","N","N","11.5","4.1","N","N","N","N","9.8","4.1","N","N","N","N","21.5","6.3","N","N","N","N","12.8","4.3","N","N","N","N","24.6","6.0","N","N","N","N","108964","14543","121921","26876","61025","20340","147411","20126","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.4","(X)",
"1600000US1276600","West Palm Beach city, Florida","41161","2913","5.3","1.4","4.9","1.7","10.3","2.7","8.9","2.5","17.0","3.1","19.5","3.2","10.8","2.2","11.7","2.8","6.6","1.9","5.0","1.7","53046","4971","80348","7295","47.7","(X)","(X)","(X)","(X)","(X)","21071","1263","N","N","20090","2811","5.2","2.4","N","N","7.2","2.3","2.1","1.5","N","N","8.4","3.2","10.5","3.4","N","N","10.3","4.1","5.6","2.8","N","N","12.8","3.9","14.1","3.9","N","N","19.5","5.0","21.6","4.7","N","N","16.1","3.9","12.5","3.5","N","N","8.7","2.6","14.4","3.8","N","N","9.0","3.5","6.5","2.4","N","N","5.5","3.6","7.5","2.9","N","N","2.4","1.7","62966","7095","81815","8259","41448","4887","94594","11387","N","N","62476","7863","(X)","(X)","(X)","(X)","(X)","(X)","48.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.9","(X)",
"1600000US1301052","Albany city, Georgia","27077","1802","17.7","4.1","7.3","2.9","13.9","3.5","10.1","3.1","20.6","4.6","15.3","3.1","7.0","2.4","5.6","1.9","1.5","0.9","1.1","0.9","35575","3578","43715","3754","45.5","(X)","(X)","(X)","(X)","(X)","14742","1587","N","N","12335","1721","12.9","5.2","N","N","24.9","6.7","5.3","3.4","N","N","9.7","4.5","8.3","3.5","N","N","20.7","6.2","13.3","5.0","N","N","7.6","3.8","23.5","6.0","N","N","17.4","6.7","15.2","4.6","N","N","15.1","5.2","9.0","3.7","N","N","2.0","1.7","8.6","3.8","N","N","1.6","1.4","1.8","1.3","N","N","1.1","1.3","1.9","1.7","N","N","0.0","1.7","40357","5017","68008","11046","22006","3561","52413","6622","N","N","30663","3666","(X)","(X)","(X)","(X)","(X)","(X)","43.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.0","(X)",
"1600000US1301696","Alpharetta city, Georgia","24595","1359","1.3","1.0","2.0","1.6","5.0","2.1","3.7","2.1","7.4","3.5","12.2","3.9","13.1","4.0","14.9","3.3","14.5","4.5","26.0","4.8","110171","12378","149199","11640","32.5","(X)","(X)","(X)","(X)","(X)","18093","1305","N","N","6502","1339","1.7","1.4","N","N","2.3","2.2","1.1","1.5","N","N","3.0","3.7","1.6","1.6","N","N","14.4","7.8","2.2","1.7","N","N","7.7","5.7","3.1","2.1","N","N","19.3","11.0","10.8","4.3","N","N","16.6","9.5","10.3","3.3","N","N","21.6","11.9","18.9","4.7","N","N","5.9","4.5","16.7","5.2","N","N","6.4","7.3","33.5","6.2","N","N","2.9","2.7","150280","15436","159655","14724","62934","24985","172237","13283","N","N","76940","17513","(X)","(X)","(X)","(X)","(X)","(X)","29.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.9","(X)",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","49119","1467","12.4","2.4","4.0","1.5","13.8","2.5","12.3","3.0","15.3","2.6","14.9","2.8","10.9","2.6","9.1","2.1","3.7","1.3","3.7","1.4","42053","2179","60013","3500","38.1","(X)","(X)","(X)","(X)","(X)","25705","1699","N","N","23414","1935","4.3","2.3","N","N","21.6","4.4","2.2","1.2","N","N","6.2","2.9","11.4","3.5","N","N","16.7","3.8","13.1","4.3","N","N","14.1","3.8","12.5","3.6","N","N","18.1","3.8","16.7","4.1","N","N","10.3","3.2","13.3","4.2","N","N","7.7","2.3","13.7","3.4","N","N","4.1","1.9","6.5","2.5","N","N","0.7","0.6","6.5","2.6","N","N","0.7","0.6","58198","10774","79782","6601","29956","4399","80123","5738","N","N","36670","3341","(X)","(X)","(X)","(X)","(X)","(X)","37.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.5","(X)",
"1600000US1304000","Atlanta city, Georgia","211819","5020","10.5","1.4","5.2","0.9","8.8","1.3","7.0","1.0","9.0","1.0","15.4","1.4","11.0","1.2","13.4","1.5","6.9","1.0","12.8","1.1","65345","2632","108730","5135","29.7","(X)","(X)","(X)","(X)","(X)","90248","4237","55039","3493","121571","5505","5.5","1.3","2.6","1.2","14.2","2.1","4.2","1.3","1.8","0.9","6.1","1.3","9.1","1.9","3.6","1.2","9.5","1.8","7.9","1.9","3.8","1.6","6.1","1.2","7.1","1.4","4.8","1.4","10.7","1.7","12.5","2.0","10.4","2.2","17.5","2.0","9.3","1.7","9.4","1.8","11.8","1.6","13.9","1.9","16.6","2.6","12.6","2.0","8.8","1.4","12.5","2.4","5.5","1.2","21.8","1.9","34.5","2.9","6.0","1.1","81207","3861","142060","4862","52724","3777","151271","10602","213034","15321","75709","4246","(X)","(X)","(X)","(X)","(X)","(X)","35.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.1","(X)",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","68803","2621","12.0","2.2","6.7","1.6","12.5","2.1","13.9","2.8","13.6","2.4","18.1","2.7","11.0","2.3","8.1","1.7","2.0","0.9","2.1","0.7","39497","2664","54930","3417","35.2","(X)","(X)","(X)","(X)","(X)","38322","2651","21293","2034","30481","2651","6.8","2.6","2.5","2.3","19.7","3.4","4.7","2.1","3.5","2.5","9.1","2.9","10.1","2.7","4.3","2.3","15.7","3.5","14.5","4.1","10.7","5.0","14.1","3.7","13.5","3.0","11.1","3.5","15.2","4.3","19.4","4.1","23.0","5.5","14.8","4.5","13.9","3.5","19.9","5.9","5.8","2.5","10.8","2.4","15.3","3.8","4.2","2.1","3.1","1.4","3.9","2.4","0.7","0.9","3.2","1.1","5.8","2.1","0.5","0.6","50294","4670","68321","7927","28720","2568","67593","5829","N","N","37053","2837","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.5","(X)",
"1600000US1319000","Columbus city, Georgia","72862","2063","11.8","2.1","5.0","1.4","11.3","2.2","11.1","2.2","12.6","2.2","20.0","2.7","11.2","1.9","11.1","2.1","3.3","1.1","2.7","0.7","47288","3943","62065","3551","46.6","(X)","(X)","(X)","(X)","(X)","43324","2163","25489","2257","29538","1839","5.7","1.8","1.5","1.1","21.4","4.5","2.9","1.1","2.0","1.2","8.1","2.9","9.9","2.3","6.3","2.4","13.4","3.6","10.9","2.8","6.3","2.6","12.8","3.9","12.1","2.4","8.0","2.6","13.3","4.0","20.5","3.2","22.1","3.7","17.8","3.9","14.6","2.7","18.0","4.1","6.8","2.7","14.4","3.1","22.0","5.0","5.0","1.9","5.1","1.8","7.0","3.2","0.7","1.1","4.1","1.1","6.8","2.0","0.6","0.6","60347","7194","79372","4547","29720","4462","76538","5368","N","N","39439","3556","(X)","(X)","(X)","(X)","(X)","(X)","47.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.5","(X)",
"1600000US1342425","Johns Creek city, Georgia","26971","1660","1.6","1.7","0.5","0.6","3.2","2.0","2.7","2.2","8.7","3.0","13.0","3.6","10.1","2.8","22.6","4.7","15.7","3.7","21.9","3.6","121848","9089","147153","11078","27.3","(X)","(X)","(X)","(X)","(X)","22623","1424","N","N","4348","1174","0.0","0.9","N","N","10.1","10.7","0.3","0.6","N","N","1.6","2.7","1.8","1.2","N","N","11.4","11.5","2.9","2.5","N","N","1.9","3.2","8.0","3.3","N","N","13.5","8.5","11.7","4.3","N","N","20.6","10.4","11.3","3.4","N","N","4.5","4.5","23.9","5.2","N","N","16.9","9.1","16.2","3.7","N","N","12.5","9.6","24.0","4.3","N","N","7.1","5.7","128278","9762","140460","11078","70420","26081","152467","11824","N","N","108427","35749","(X)","(X)","(X)","(X)","(X)","(X)","30.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","12.2","(X)",
"1600000US1349008","Macon-Bibb County, Georgia","57905","1802","13.7","2.6","6.5","1.6","13.2","2.4","12.0","2.4","13.0","2.8","14.6","2.5","11.9","2.3","8.6","1.7","3.1","1.1","3.5","1.2","40495","3567","57834","3755","46.4","(X)","(X)","(X)","(X)","(X)","34437","2063","19480","1553","23468","2065","9.8","3.0","1.3","1.1","21.8","4.2","2.3","1.3","0.4","0.7","12.9","4.0","12.2","3.2","4.3","2.1","15.2","3.8","9.2","2.6","9.2","3.2","14.8","4.1","11.7","3.1","10.3","3.5","15.4","4.4","18.4","3.7","21.9","4.7","9.1","2.8","14.8","3.0","20.4","5.0","6.3","3.1","12.3","2.7","17.6","4.3","3.0","1.3","4.4","1.7","6.7","2.8","1.2","1.0","5.0","1.7","8.0","2.9","0.3","0.4","55071","5899","79563","7290","25069","2760","71822","5501","N","N","33938","3475","(X)","(X)","(X)","(X)","(X)","(X)","51.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.6","(X)",
"1600000US1367284","Roswell city, Georgia","35856","2019","1.6","1.1","1.0","0.8","6.6","2.7","5.5","2.0","11.1","3.1","14.7","2.8","6.5","2.4","17.1","3.6","14.8","3.6","21.2","3.3","108616","12646","139433","10401","28.0","(X)","(X)","(X)","(X)","(X)","25179","1425","N","N","10677","1748","1.2","1.2","N","N","2.6","2.4","0.0","0.8","N","N","3.4","2.7","3.3","2.6","N","N","14.4","6.8","6.0","3.0","N","N","6.9","3.8","9.8","4.4","N","N","13.4","6.1","10.6","3.5","N","N","24.0","7.0","5.5","2.5","N","N","7.9","5.2","18.3","4.0","N","N","14.8","7.3","18.3","4.6","N","N","6.5","4.4","27.1","4.2","N","N","6.1","3.9","134535","16803","156940","9531","57478","10000","165573","14081","N","N","74525","9643","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.8","(X)",
"1600000US1368516","Sandy Springs city, Georgia","47746","2502","4.2","1.6","1.3","0.8","3.2","1.3","6.5","2.3","10.2","3.0","24.6","3.9","11.8","2.4","12.6","2.4","6.8","1.7","18.9","2.6","75064","5321","134935","11836","29.8","(X)","(X)","(X)","(X)","(X)","25756","1537","N","N","21990","2947","1.6","1.5","N","N","7.2","3.3","0.4","0.7","N","N","2.3","1.4","2.0","1.4","N","N","5.1","2.5","5.5","2.9","N","N","7.9","4.0","6.1","3.2","N","N","15.2","4.9","23.3","5.5","N","N","26.9","5.8","9.9","2.9","N","N","13.1","3.6","14.2","3.3","N","N","10.3","3.6","8.1","2.4","N","N","4.8","2.2","29.0","4.2","N","N","7.1","3.0","101151","10701","134152","21136","61638","7375","183431","20169","N","N","76651","7479","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.3","(X)",
"1600000US1369000","Savannah city, Georgia","51118","2943","10.1","2.1","6.5","1.7","14.0","2.6","10.0","2.4","14.8","2.5","16.5","3.1","12.4","2.6","8.6","1.7","3.4","1.2","3.9","1.3","44723","4135","68029","6966","49.6","(X)","(X)","(X)","(X)","(X)","28142","1873","15604","1613","22976","2615","6.9","2.3","2.5","1.8","14.2","3.5","2.2","1.1","1.3","1.3","11.9","3.4","10.7","2.8","6.6","2.9","17.9","4.5","11.2","3.2","5.6","2.4","10.8","3.1","14.1","3.2","11.5","3.8","15.8","3.7","17.3","4.1","18.1","5.3","14.9","3.7","16.2","3.8","21.5","5.9","7.4","2.6","11.1","3.1","16.0","4.9","3.9","1.8","4.7","1.5","7.8","2.6","1.2","1.1","5.4","2.2","8.9","3.7","2.0","1.0","56265","5229","79383","6413","30610","5270","85113","11295","115270","17711","44305","4968","(X)","(X)","(X)","(X)","(X)","(X)","52.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.9","(X)",
"1600000US1372122","South Fulton city, Georgia","33793","2330","4.0","1.8","1.7","1.4","4.6","2.4","7.1","3.4","15.7","5.4","24.7","6.6","16.1","5.2","15.0","6.2","6.0","3.9","5.0","2.4","68823","9649","81602","7956","51.0","(X)","(X)","(X)","(X)","(X)","22080","1803","N","N","11713","2495","2.7","2.2","N","N","6.6","3.5","0.6","0.7","N","N","4.3","4.1","2.2","1.8","N","N","9.2","6.6","6.0","3.1","N","N","10.9","7.9","16.0","6.5","N","N","19.7","10.2","21.3","7.5","N","N","30.6","10.1","18.6","6.6","N","N","7.8","5.5","17.4","6.9","N","N","10.5","8.7","7.6","5.3","N","N","0.5","0.9","7.7","3.7","N","N","0.0","1.8","76261","11933","99920","16746","49731","12485","93345","11465","N","N","53526","7473","(X)","(X)","(X)","(X)","(X)","(X)","58.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)",
"1600000US1380508","Warner Robins city, Georgia","29566","2051","3.5","2.2","4.8","2.4","6.2","2.3","13.7","4.3","19.2","5.9","15.5","4.4","8.7","3.9","15.3","5.3","4.4","2.8","8.7","6.5","53029","10812","82924","15083","39.5","(X)","(X)","(X)","(X)","(X)","18343","2094","N","N","11223","2273","2.4","2.1","N","N","6.1","4.8","1.5","1.7","N","N","10.3","6.1","5.0","2.7","N","N","9.0","5.1","9.2","4.2","N","N","19.8","8.6","12.8","6.2","N","N","29.4","11.6","17.7","5.5","N","N","11.8","5.6","10.7","5.3","N","N","5.3","4.8","19.8","7.1","N","N","7.8","7.8","6.8","4.5","N","N","0.5","1.0","14.1","10.0","N","N","0.0","1.9","76357","15373","94743","31330","37630","4615","106143","21410","N","N","44714","8650","(X)","(X)","(X)","(X)","(X)","(X)","39.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.7","(X)",
"1600000US1571550","Urban Honolulu CDP, Hawaii","125103","2616","6.6","1.1","2.7","0.7","7.9","1.5","7.1","1.2","11.4","1.5","16.9","1.6","12.5","1.3","16.8","1.7","8.2","1.1","10.0","1.0","71247","1971","98410","4235","41.0","(X)","(X)","(X)","(X)","(X)","74275","2513","54474","2603","50828","3011","3.3","1.2","2.0","1.0","12.0","2.3","1.2","0.6","0.2","0.2","5.1","1.5","4.1","1.1","3.1","1.1","13.7","3.4","4.9","1.3","2.9","0.9","10.7","2.2","9.7","1.8","9.2","2.2","14.3","2.5","16.2","2.2","16.2","2.4","17.4","2.5","14.3","1.8","15.0","2.2","10.5","2.2","21.1","2.3","22.1","2.6","10.6","2.1","11.6","1.5","13.4","2.1","2.9","1.2","13.6","1.7","15.9","2.0","2.8","1.1","92833","4730","102536","4925","42265","3033","120858","6097","N","N","58696","3407","(X)","(X)","(X)","(X)","(X)","(X)","45.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)",
"1600000US1608830","Boise City city, Idaho","97101","2713","8.2","1.7","2.6","0.9","9.1","1.7","9.3","1.8","15.1","2.4","19.8","2.0","11.1","1.6","12.5","1.7","6.2","1.2","6.1","1.0","56681","3840","77489","3818","25.5","(X)","(X)","(X)","(X)","(X)","54101","2585","43064","2383","43000","3257","4.5","1.9","2.9","1.5","13.6","3.0","1.3","0.8","1.0","0.7","4.7","1.9","4.4","2.2","2.4","1.8","14.9","3.1","7.9","2.3","7.5","2.6","11.6","2.7","14.4","3.0","12.1","3.3","16.4","3.3","18.4","2.6","18.1","3.0","21.9","3.7","13.5","2.6","14.1","2.9","7.6","2.0","16.3","2.5","18.8","2.9","6.0","2.0","10.7","2.0","12.7","2.5","0.9","0.8","8.7","1.8","10.4","2.2","2.3","1.1","73317","6465","82983","8572","38078","4279","96939","5865","N","N","49560","3862","(X)","(X)","(X)","(X)","(X)","(X)","23.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.2","(X)",
"1600000US1652120","Meridian city, Idaho","35855","2289","4.2","2.8","0.9","0.9","8.0","2.9","7.6","3.6","7.7","2.9","20.1","5.3","18.0","5.1","18.4","4.8","8.0","3.0","7.1","3.0","77359","8249","96009","12614","21.6","(X)","(X)","(X)","(X)","(X)","26215","2061","N","N","9640","2615","0.9","0.9","N","N","13.8","9.8","0.6","1.0","N","N","1.6","1.9","3.7","1.9","N","N","21.0","9.4","4.6","3.1","N","N","15.7","10.0","5.8","3.0","N","N","15.5","9.0","20.5","6.9","N","N","15.3","7.7","23.9","6.6","N","N","3.1","3.1","19.6","5.7","N","N","13.2","12.3","10.7","4.1","N","N","0.9","1.4","9.7","4.0","N","N","0.0","1.8","86741","12397","93371","13661","33411","8223","113185","16461","N","N","45759","11520","(X)","(X)","(X)","(X)","(X)","(X)","21.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.4","(X)",
"1600000US1656260","Nampa city, Idaho","34289","1623","4.3","1.9","4.2","1.8","14.5","3.8","11.3","3.5","16.8","3.5","23.7","4.2","10.3","3.0","13.4","3.6","1.6","1.3","0.0","0.5","47997","5944","56152","3514","33.5","(X)","(X)","(X)","(X)","(X)","21991","1744","N","N","12298","1830","3.9","2.6","N","N","5.7","3.8","0.6","1.0","N","N","10.5","4.4","6.7","3.1","N","N","27.6","9.5","13.3","4.5","N","N","11.6","6.9","15.6","4.6","N","N","19.3","7.7","26.9","5.3","N","N","15.4","5.0","14.3","4.7","N","N","2.5","2.2","16.7","4.7","N","N","6.3","4.0","2.0","1.7","N","N","1.1","1.8","0.0","0.8","N","N","0.0","1.4","60525","4767","66301","4730","31165","6801","64807","4636","N","N","38676","4635","(X)","(X)","(X)","(X)","(X)","(X)","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)",
"1600000US1702154","Arlington Heights village, Illinois","32918","1620","3.9","1.6","1.9","1.4","6.0","2.4","3.6","1.8","8.2","2.2","18.0","3.8","14.3","2.9","20.1","3.0","10.7","2.2","13.3","2.6","90697","6089","111203","6777","26.3","(X)","(X)","(X)","(X)","(X)","21158","1151","N","N","11760","1794","1.0","0.8","N","N","9.2","4.2","1.0","1.0","N","N","3.7","3.5","1.5","1.0","N","N","14.0","6.2","2.4","1.9","N","N","6.2","3.7","8.7","2.8","N","N","7.8","3.3","14.3","4.1","N","N","26.6","7.5","13.5","3.1","N","N","14.5","5.7","24.3","4.3","N","N","10.8","3.5","15.1","3.1","N","N","2.7","2.1","18.1","3.6","N","N","4.5","3.3","115841","8244","122865","7631","53553","7351","135651","9501","N","N","65537","8109","(X)","(X)","(X)","(X)","(X)","(X)","26.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.6","(X)",
"1600000US1703012","Aurora city, Illinois","65784","2752","3.2","1.1","2.8","1.2","7.1","1.6","8.4","1.8","14.0","2.2","18.4","2.2","12.7","2.4","17.0","2.4","7.0","1.8","9.5","1.8","69463","4166","91714","4760","38.3","(X)","(X)","(X)","(X)","(X)","49163","2147","35575","2296","16621","2226","1.8","0.8","0.4","0.3","8.7","3.5","2.1","1.1","0.6","0.7","7.5","4.2","5.1","1.9","2.4","1.4","13.8","4.4","7.5","1.9","5.8","1.9","12.1","4.2","13.8","2.7","11.3","3.0","13.3","3.3","19.4","2.8","18.9","3.2","19.4","5.3","13.8","2.8","14.1","3.3","8.2","3.3","18.0","2.6","22.6","3.5","8.9","3.6","7.5","2.1","9.4","2.7","4.7","2.9","11.1","2.2","14.5","2.8","3.4","2.6","75567","4835","94795","7482","42418","7402","97924","5410","N","N","61279","8162","(X)","(X)","(X)","(X)","(X)","(X)","39.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)",
