"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"1600000US1827000","Gary city, Indiana","29466","1920","15.3","3.4","7.9","2.8","14.3","3.5","18.0","4.0","14.4","3.2","16.4","3.5","4.2","1.4","6.2","2.1","2.4","1.8","0.9","0.5","31341","3529","45274","5733","46.8","(X)","(X)","(X)","(X)","(X)","17110","1547","9.7","4.2","6.7","3.2","10.4","5.1","24.2","5.9","14.4","4.1","16.8","4.4","5.6","2.0","8.1","3.3","3.0","2.8","1.1","0.8","34471","5371","52531","8249","(X)","(X)","48.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","57515","18901","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12356","1623","24.2","5.7","9.8","4.8","21.6","6.3","13.4","4.9","13.5","5.2","10.5","4.4","2.3","1.8","2.6","1.7","1.6","2.1","0.6","0.9","22438","2766","31959","5099","(X)","(X)","(X)","(X)","45.2","(X)",
"1600000US1831000","Hammond city, Indiana","29402","1753","9.1","3.0","4.6","2.3","8.9","2.3","12.3","3.2","16.7","3.7","24.3","4.0","11.1","2.8","9.3","2.6","2.0","1.4","1.5","1.0","48333","4516","56182","3958","53.8","(X)","(X)","(X)","(X)","(X)","17486","1161","4.9","2.6","2.0","2.0","4.8","2.1","11.7","4.0","18.5","4.5","24.5","4.6","14.2","3.9","14.2","4.1","3.0","2.2","2.2","1.6","59007","6584","68001","5814","(X)","(X)","57.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70210","9231","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11916","1552","16.6","5.8","8.2","4.7","13.9","4.7","15.4","5.6","13.5","5.9","23.4","5.9","6.6","3.9","1.5","1.9","0.4","0.7","0.4","0.7","31658","3869","37237","3848","(X)","(X)","(X)","(X)","45.8","(X)",
"1600000US1836003","Indianapolis city (balance), Indiana","340639","4213","8.6","1.0","4.7","0.7","10.8","0.9","10.9","1.1","15.2","1.3","18.0","1.1","12.0","1.1","11.4","0.9","4.5","0.5","3.9","0.5","49661","1935","69886","1998","37.3","(X)","(X)","(X)","(X)","(X)","176735","5435","4.4","0.8","2.7","0.8","6.5","1.2","9.3","1.6","13.4","1.8","19.6","1.8","14.9","1.7","17.1","1.5","6.6","0.9","5.6","0.8","64673","3762","88033","3033","(X)","(X)","39.9","(X)","(X)","(X)","118829","5328","1.4","0.7","1.1","0.6","3.1","1.0","6.6","1.6","10.2","1.9","21.6","2.3","17.5","2.3","21.9","2.0","9.1","1.4","7.5","1.2","81205","2656","105576","4204","(X)","(X)","(X)","(X)","(X)","(X)","163904","5853","13.9","1.7","7.2","1.3","15.8","1.6","12.9","1.5","16.9","1.7","15.9","1.7","8.5","1.1","5.1","0.7","1.9","0.6","2.0","0.5","35104","1608","48571","2322","(X)","(X)","(X)","(X)","33.8","(X)",
"1600000US1840788","Lafayette city, Indiana","33086","1620","4.0","1.9","6.1","2.8","14.5","3.2","12.5","3.2","20.3","3.9","20.0","3.6","9.6","2.4","9.1","2.7","2.6","1.4","1.3","0.7","45126","3355","57788","5803","24.0","(X)","(X)","(X)","(X)","(X)","16269","1543","0.9","1.1","2.7","2.5","11.4","4.6","11.5","5.0","15.7","4.4","24.8","5.7","13.7","4.6","15.1","4.9","2.9","2.0","1.2","1.0","56517","5977","66692","5262","(X)","(X)","28.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67593","6414","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16817","2207","7.0","3.2","9.7","4.5","19.1","5.2","13.4","4.8","23.7","5.9","15.3","4.1","5.6","2.9","3.5","2.6","1.4","1.3","1.4","1.1","35298","4284","47294","9611","(X)","(X)","(X)","(X)","19.8","(X)",
"1600000US1851876","Muncie city, Indiana","26772","1947","13.3","3.9","6.4","2.5","14.3","3.9","13.7","4.6","13.1","3.1","19.7","5.0","7.5","2.9","10.1","3.2","0.7","0.6","1.2","1.0","37109","6620","52745","6062","27.7","(X)","(X)","(X)","(X)","(X)","13637","1544","9.2","4.7","3.7","3.0","6.8","4.0","16.0","6.6","17.8","5.3","19.2","6.2","9.6","5.1","14.0","5.5","1.4","1.3","2.1","1.9","45800","6173","67035","10670","(X)","(X)","23.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69260","7558","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13135","1751","17.5","6.1","10.3","4.5","23.2","6.2","12.1","4.7","14.3","4.8","13.0","4.6","3.7","2.5","5.7","3.8","0.0","1.3","0.3","0.6","24525","4248","34516","4393","(X)","(X)","(X)","(X)","30.6","(X)",
"1600000US1854180","Noblesville city, Indiana","22515","1740","3.6","2.3","2.0","1.6","3.9","2.4","7.2","3.0","7.2","3.4","15.6","4.6","10.6","3.4","25.5","4.8","14.2","4.2","10.3","3.3","100051","8046","116082","12881","26.7","(X)","(X)","(X)","(X)","(X)","16829","1355","4.1","2.9","0.2","0.4","2.1","2.1","1.8","1.6","5.8","3.5","13.1","5.0","11.9","3.9","30.2","5.8","17.3","5.2","13.5","4.5","117494","13458","133913","16301","(X)","(X)","27.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","128216","9192","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5686","1353","4.1","4.3","5.1","4.4","9.1","7.3","23.8","10.5","15.8","10.4","23.0","10.4","3.5","3.9","11.5","6.4","3.0","3.8","1.1","1.8","45504","11069","60352","15622","(X)","(X)","(X)","(X)","25.6","(X)",
"1600000US1871000","South Bend city, Indiana","41196","2113","12.4","2.5","6.5","2.1","11.3","2.5","11.3","2.1","14.6","2.8","19.2","2.9","10.0","1.8","9.8","2.0","3.1","1.0","1.9","0.7","41599","1953","57009","3852","36.8","(X)","(X)","(X)","(X)","(X)","22695","1761","10.5","3.0","4.6","2.0","9.2","3.3","12.4","2.8","9.6","2.6","20.1","3.2","12.2","3.1","13.3","2.9","5.6","1.9","2.5","1.0","52573","4955","66715","5333","(X)","(X)","38.5","(X)","(X)","(X)","14103","1328","4.2","2.4","0.9","0.8","5.0","3.0","9.6","3.2","9.5","3.7","23.9","5.1","16.7","4.6","19.3","4.5","6.8","2.6","4.0","1.7","72993","5569","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18501","1845","16.9","4.5","8.8","3.4","16.8","4.1","10.5","3.2","18.7","5.0","16.0","4.7","6.4","2.4","4.6","2.0","0.5","0.6","1.0","0.7","33008","6840","42060","5811","(X)","(X)","(X)","(X)","33.6","(X)",
"1600000US1901855","Ames city, Iowa","26347","1342","11.4","3.9","7.8","3.6","7.6","2.8","8.1","2.5","14.9","4.8","18.1","5.3","10.7","3.1","11.4","3.1","5.1","2.1","5.0","2.5","50528","11064","71241","7927","35.2","(X)","(X)","(X)","(X)","(X)","10877","1024","1.3","1.4","0.9","1.6","8.4","4.8","2.3","2.0","7.5","4.9","15.9","6.5","17.2","5.9","22.7","7.5","12.3","5.1","11.6","5.6","95036","12754","117238","15977","(X)","(X)","28.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","105097","11209","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15470","1462","18.5","6.5","12.7","6.4","9.0","4.3","12.1","4.4","18.1","6.8","19.7","7.9","6.1","3.2","3.4","2.2","0.0","0.7","0.4","0.7","31864","7378","38385","5382","(X)","(X)","(X)","(X)","39.9","(X)",
"1600000US1902305","Ankeny city, Iowa","26150","1469","1.2","1.1","0.7","0.6","2.2","1.6","10.8","4.9","8.9","3.8","14.6","4.1","15.9","4.2","26.2","5.6","11.9","5.1","7.7","2.8","94862","8469","105241","8115","26.3","(X)","(X)","(X)","(X)","(X)","17859","1458","1.5","1.6","0.2","0.4","1.7","2.1","8.6","6.5","3.7","2.6","13.1","5.3","14.5","4.9","29.7","6.7","16.9","7.3","10.0","4.0","106800","13378","119957","12364","(X)","(X)","26.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","117929","16045","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8291","1950","1.0","0.9","1.6","1.7","3.4","2.3","16.2","7.3","20.0","9.5","24.0","8.1","16.3","7.6","16.4","7.9","1.1","1.7","0.0","1.3","56145","9975","65088","7242","(X)","(X)","(X)","(X)","26.7","(X)",
"1600000US1912000","Cedar Rapids city, Iowa","57947","1691","5.6","1.9","4.6","1.5","10.4","2.8","9.9","2.1","13.4","2.2","19.5","3.0","13.7","2.6","14.5","2.7","4.4","1.3","4.1","1.2","56774","4735","72748","4306","28.5","(X)","(X)","(X)","(X)","(X)","32232","1724","4.9","2.2","3.9","2.3","5.5","2.3","6.7","3.0","11.2","3.3","19.9","3.9","16.2","3.3","18.2","3.7","6.7","2.1","6.6","2.0","71820","4934","88465","6218","(X)","(X)","34.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91976","8524","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25715","2250","8.5","3.3","6.2","2.4","15.3","4.9","14.0","3.8","16.7","3.4","20.0","4.4","8.8","3.5","8.4","3.3","1.1","0.8","0.9","1.0","40114","4145","50077","5796","(X)","(X)","(X)","(X)","21.0","(X)",
"1600000US1919000","Davenport city, Iowa","41123","1344","7.0","2.1","5.9","2.3","10.8","2.7","7.5","2.0","13.1","2.6","20.0","3.2","11.1","2.2","16.6","3.5","4.3","1.4","3.6","1.2","57374","5217","73113","6136","31.3","(X)","(X)","(X)","(X)","(X)","23714","1507","3.1","2.1","3.3","2.1","6.6","3.3","6.1","2.7","12.9","3.2","19.9","4.7","15.8","3.4","21.1","4.6","5.6","2.0","5.6","1.9","72330","5921","89656","9966","(X)","(X)","33.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88695","6017","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17409","1698","13.0","3.9","9.6","4.1","16.9","4.0","11.5","3.6","14.7","4.3","19.1","5.2","3.6","1.8","8.8","3.9","2.0","1.8","0.8","0.8","34364","3939","46912","5145","(X)","(X)","(X)","(X)","27.4","(X)",
"1600000US1921000","Des Moines city, Iowa","91045","2497","6.9","1.7","5.5","1.5","8.7","1.7","9.3","1.7","16.1","2.2","22.3","2.5","13.6","2.0","10.4","1.4","3.9","0.9","3.4","0.8","53859","3800","68860","3676","33.9","(X)","(X)","(X)","(X)","(X)","50881","2420","5.5","1.9","4.3","1.9","5.2","1.7","7.0","1.6","15.7","2.7","22.7","3.5","14.3","2.4","14.0","2.4","5.8","1.5","5.6","1.3","65373","3296","83453","5844","(X)","(X)","37.7","(X)","(X)","(X)","31616","2510","2.0","1.0","1.1","1.2","2.8","1.5","4.0","1.6","12.5","3.0","25.2","4.1","18.6","3.3","18.2","3.2","7.7","2.1","8.0","2.2","78180","4415","N","N","(X)","(X)","(X)","(X)","(X)","(X)","40164","2845","9.2","3.0","8.0","2.4","13.6","2.8","12.4","2.8","18.5","3.2","21.4","3.9","10.2","3.0","5.2","1.3","1.0","0.7","0.6","0.5","40278","4140","46855","3511","(X)","(X)","(X)","(X)","28.2","(X)",
"1600000US1938595","Iowa City city, Iowa","32850","1925","11.2","3.7","4.8","2.2","9.2","2.9","12.6","2.7","11.6","3.2","13.9","2.9","11.8","3.1","12.2","2.8","5.7","1.9","7.1","2.2","50497","3133","78525","8869","23.9","(X)","(X)","(X)","(X)","(X)","14726","1191","1.8","1.9","2.5","2.5","1.1","1.1","8.4","3.9","11.8","4.8","12.7","4.8","15.6","4.6","20.5","4.5","10.7","3.8","14.9","4.8","94528","10548","124489","18868","(X)","(X)","23.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","105682","12369","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18124","1613","18.8","6.5","7.2","3.5","15.6","5.2","16.0","3.9","11.5","4.5","14.6","4.1","8.8","4.1","5.0","2.3","1.7","1.6","0.8","0.9","31019","3410","40625","5268","(X)","(X)","(X)","(X)","24.2","(X)",
"1600000US1973335","Sioux City city, Iowa","31968","1246","6.3","2.5","4.1","1.8","9.8","3.0","11.3","3.2","14.7","2.8","17.4","3.4","16.3","3.2","14.8","3.2","2.9","1.4","2.4","1.0","53424","5956","65527","4408","48.7","(X)","(X)","(X)","(X)","(X)","20691","1745","7.0","3.8","3.7","2.5","3.2","1.9","8.9","3.4","12.1","3.2","19.7","4.7","19.0","4.0","19.7","4.9","3.6","1.9","3.0","1.4","69156","4843","75401","5525","(X)","(X)","48.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86779","3287","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11277","1632","8.7","4.5","6.3","3.5","21.8","6.8","17.8","6.1","14.6","5.0","16.3","5.6","8.0","3.8","5.2","3.5","1.3","1.4","0.0","1.0","31378","3475","41758","4699","(X)","(X)","(X)","(X)","46.8","(X)",
"1600000US1982425","Waterloo city, Iowa","27914","1258","9.3","2.9","3.4","1.6","9.4","2.5","10.4","2.6","13.9","2.8","21.9","3.5","12.4","3.4","11.7","2.5","3.7","1.5","3.9","1.4","51847","2308","70291","5850","40.6","(X)","(X)","(X)","(X)","(X)","15720","993","4.7","2.8","3.0","2.2","6.9","3.4","7.7","2.5","12.2","4.0","21.6","4.8","14.7","4.3","19.2","4.1","5.7","3.0","4.3","1.8","66453","8530","85777","10130","(X)","(X)","38.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82806","9828","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12194","1255","15.3","5.5","5.9","3.2","14.1","4.8","16.1","5.6","16.0","4.6","18.6","5.1","8.9","4.5","2.1","1.5","0.6","0.8","2.3","2.0","34113","4656","45756","8336","(X)","(X)","(X)","(X)","40.4","(X)",
"1600000US1983910","West Des Moines city, Iowa","30464","1762","1.0","0.8","2.8","1.6","5.6","2.1","8.5","2.9","11.1","3.0","16.0","4.0","12.5","3.3","19.8","5.1","11.4","2.9","11.2","2.8","82755","7811","110058","9041","31.3","(X)","(X)","(X)","(X)","(X)","17813","1522","0.4","0.7","2.6","2.0","2.3","1.9","4.3","2.9","10.1","4.5","9.8","4.0","11.5","4.8","25.5","5.6","16.4","4.2","17.1","4.4","115639","12471","140790","13589","(X)","(X)","37.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","131695","15518","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12651","1799","2.4","1.9","3.3","2.8","10.2","4.8","14.5","6.3","12.8","6.0","24.1","7.7","16.5","6.6","10.1","7.7","3.2","2.9","2.8","1.6","55673","4646","64481","7009","(X)","(X)","(X)","(X)","21.1","(X)",
"1600000US2036000","Kansas City city, Kansas","56873","1524","9.3","2.1","6.1","1.6","11.1","2.1","13.0","2.3","15.5","1.9","18.1","2.7","11.9","2.0","10.4","2.0","2.9","1.0","1.8","0.8","45391","3570","56807","2548","35.4","(X)","(X)","(X)","(X)","(X)","35369","2125","5.1","2.3","3.5","1.8","8.5","2.4","12.5","3.4","17.0","2.7","18.8","3.8","14.7","2.8","13.0","2.5","4.6","1.5","2.3","1.2","53624","4742","66221","3422","(X)","(X)","39.6","(X)","(X)","(X)","23962","1921","0.8","0.8","1.8","1.4","4.4","2.0","11.5","3.4","18.0","3.4","21.1","4.6","17.3","3.7","16.0","3.3","5.7","2.2","3.4","1.8","64283","3838","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21504","2240","16.9","4.3","10.9","3.4","15.2","3.8","13.8","4.1","15.0","3.4","14.7","3.8","7.4","2.8","5.1","2.2","0.2","0.3","0.8","0.7","30238","2752","39061","3830","(X)","(X)","(X)","(X)","28.4","(X)",
"1600000US2038900","Lawrence city, Kansas","39442","1344","6.4","2.6","3.7","1.5","8.5","2.9","9.8","2.8","15.0","3.4","18.1","4.1","13.2","3.7","12.9","2.6","4.9","1.7","7.5","2.2","57829","6423","81339","6113","26.3","(X)","(X)","(X)","(X)","(X)","19234","1421","2.5","1.7","1.4","1.9","4.0","2.5","5.0","3.6","11.4","4.6","17.5","5.4","15.8","5.0","21.9","5.8","8.1","2.9","12.4","4.0","88856","10031","109791","10895","(X)","(X)","22.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","101595","10104","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20208","1730","11.0","4.8","5.8","2.4","13.3","5.4","14.6","5.0","19.8","5.5","16.7","6.1","11.3","5.5","3.3","2.1","1.5","1.6","2.8","2.3","36653","3311","52157","8112","(X)","(X)","(X)","(X)","29.7","(X)",
"1600000US2052575","Olathe city, Kansas","49971","2016","1.8","0.8","2.8","1.0","4.9","1.5","5.9","1.7","6.6","1.3","14.1","2.9","17.2","2.7","22.4","3.0","13.7","2.4","10.6","2.2","94292","4275","110186","5451","24.5","(X)","(X)","(X)","(X)","(X)","35718","1367","1.1","0.9","1.5","1.3","2.5","1.4","3.1","1.6","5.2","1.5","12.4","2.7","17.1","2.9","27.0","3.9","16.4","3.1","13.6","2.9","109923","7476","125819","6695","(X)","(X)","25.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","128422","10190","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14253","1862","4.6","2.0","5.3","3.2","12.5","4.1","14.2","5.0","10.7","3.5","19.5","5.7","14.5","4.9","11.6","3.9","4.1","2.5","3.1","2.0","52484","4790","65683","5929","(X)","(X)","(X)","(X)","21.1","(X)",
"1600000US2053775","Overland Park city, Kansas","79436","2215","1.6","0.8","1.6","0.6","3.6","1.1","5.6","1.3","8.5","1.3","18.5","2.2","15.6","2.2","19.0","2.7","11.1","1.5","15.0","1.8","91518","2708","121035","4695","24.0","(X)","(X)","(X)","(X)","(X)","51810","2073","0.5","0.3","0.8","0.5","2.4","1.3","4.1","1.2","4.8","1.3","14.1","2.4","15.4","2.4","22.7","3.1","14.4","1.9","20.8","2.4","116721","7402","145585","6338","(X)","(X)","24.8","(X)","(X)","(X)","40478","2229","0.2","0.2","0.3","0.3","0.9","0.6","1.4","0.8","3.2","1.2","11.4","2.3","14.7","2.7","25.8","3.6","16.7","2.5","25.6","3.0","131696","9210","N","N","(X)","(X)","(X)","(X)","(X)","(X)","27626","2280","3.7","2.0","3.0","1.5","6.6","2.2","8.8","2.8","16.1","3.3","26.8","4.7","15.0","3.8","12.5","4.0","3.8","1.7","3.8","2.6","60393","3986","72426","6370","(X)","(X)","(X)","(X)","22.0","(X)",
"1600000US2064500","Shawnee city, Kansas","24678","1484","2.4","1.5","4.6","3.5","4.4","1.8","7.6","2.7","10.4","3.0","13.4","3.4","18.6","3.5","15.6","3.2","10.5","2.8","12.4","3.1","84909","5278","108331","9209","27.9","(X)","(X)","(X)","(X)","(X)","17573","1065","1.0","1.1","4.1","4.7","3.8","2.5","3.7","2.6","8.1","2.7","9.2","3.2","20.0","4.3","19.3","4.7","13.7","3.8","17.1","4.3","100082","14410","129480","13512","(X)","(X)","27.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","115610","15815","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7105","1188","7.0","4.4","8.3","5.1","10.4","5.4","16.1","7.7","13.5","5.3","24.3","9.2","11.3","6.5","6.1","4.4","2.3","2.0","0.8","1.3","41885","10747","50860","6879","(X)","(X)","(X)","(X)","24.1","(X)",
"1600000US2071000","Topeka city, Kansas","54066","1931","6.7","2.3","3.4","1.1","9.3","2.1","11.8","2.5","17.8","2.6","21.6","3.3","12.6","2.7","9.6","1.8","4.0","1.4","3.1","1.1","50761","3169","64784","3309","36.1","(X)","(X)","(X)","(X)","(X)","30860","2161","4.8","2.8","1.3","1.3","5.8","1.8","7.1","2.7","15.0","2.8","23.4","4.4","18.5","4.2","13.2","2.6","6.2","2.5","4.7","1.9","67011","5655","79627","5543","(X)","(X)","36.4","(X)","(X)","(X)","21467","2139","0.5","0.9","0.0","0.6","3.5","2.1","5.9","3.2","10.9","3.3","24.7","5.7","21.8","5.7","17.6","3.5","8.2","3.5","6.8","2.8","78504","7313","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23206","2241","10.3","3.0","6.6","2.2","16.9","4.5","17.6","4.4","20.4","4.9","19.1","5.1","5.0","1.9","2.7","1.4","0.8","0.9","0.6","0.7","34091","3524","41327","3936","(X)","(X)","(X)","(X)","34.8","(X)",
"1600000US2079000","Wichita city, Kansas","153454","3015","6.2","1.0","5.4","0.9","9.5","1.4","9.1","1.2","14.5","1.7","19.4","1.4","11.8","1.3","14.7","1.5","4.8","0.9","4.5","0.8","55056","2528","75303","2836","30.3","(X)","(X)","(X)","(X)","(X)","91435","3248","3.2","0.9","1.7","0.7","6.7","1.5","6.8","1.2","13.1","1.9","19.4","2.0","14.1","1.8","20.9","2.0","7.1","1.4","7.0","1.4","73745","3394","94389","4228","(X)","(X)","30.8","(X)","(X)","(X)","63998","3167","0.9","0.5","0.5","0.3","3.5","1.2","4.6","1.2","10.5","2.0","19.1","2.1","16.4","2.2","26.2","2.5","8.7","1.8","9.6","1.8","89962","3381","111472","5532","(X)","(X)","(X)","(X)","(X)","(X)","62019","3653","11.8","2.1","11.5","2.2","14.2","2.5","13.3","2.3","18.3","2.4","16.6","2.4","7.4","1.4","4.9","1.6","1.1","0.6","0.8","0.5","34169","3086","44368","3670","(X)","(X)","(X)","(X)","28.5","(X)",
"1600000US2108902","Bowling Green city, Kentucky","27178","1672","10.6","4.6","7.6","3.2","10.9","3.9","11.8","4.1","16.0","4.9","18.0","4.5","11.9","2.9","8.0","2.6","1.9","1.1","3.1","1.9","42164","7260","64713","10179","19.4","(X)","(X)","(X)","(X)","(X)","13915","1414","4.6","3.8","3.6","2.4","8.4","5.5","7.4","3.9","18.4","6.9","23.8","7.5","15.9","4.7","8.8","3.1","2.9","1.9","6.1","3.6","56033","5981","89275","18809","(X)","(X)","19.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60994","4664","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13263","2029","18.1","8.7","12.7","6.4","12.6","4.8","18.1","7.8","14.2","6.5","10.1","4.2","7.9","3.6","6.4","4.5","0.0","1.3","0.0","1.3","28496","4934","36710","6435","(X)","(X)","(X)","(X)","17.9","(X)",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","131929","2303","6.6","1.3","3.7","1.2","10.1","1.3","8.9","1.4","12.5","1.5","18.9","1.8","12.3","1.4","14.2","1.4","6.4","1.2","6.4","0.9","58356","4010","84149","4074","25.7","(X)","(X)","(X)","(X)","(X)","73062","3239","3.0","1.3","2.4","1.2","6.5","1.6","7.3","2.0","9.4","2.0","17.2","2.5","14.8","2.2","19.9","2.2","9.8","2.1","9.8","1.5","82055","5911","107827","6974","(X)","(X)","25.9","(X)","(X)","(X)","52330","3066","2.0","1.2","0.5","0.4","2.9","1.1","5.2","2.0","8.8","2.4","15.3","2.5","15.1","2.5","24.6","2.8","12.2","2.6","13.5","2.1","100338","8028","N","N","(X)","(X)","(X)","(X)","(X)","(X)","58867","3100","11.5","2.4","5.3","2.0","15.7","2.4","11.5","2.0","16.3","2.5","20.8","2.8","9.1","1.9","6.1","1.5","1.7","0.9","1.9","0.8","40100","2344","52112","4219","(X)","(X)","(X)","(X)","24.2","(X)",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","252784","3217","7.0","1.0","4.6","0.8","9.5","1.2","10.4","1.1","13.6","1.1","19.2","1.3","12.8","1.2","12.6","1.2","5.3","0.7","5.0","0.6","54853","2064","76713","2754","32.2","(X)","(X)","(X)","(X)","(X)","144582","3552","4.2","0.9","2.0","0.7","6.9","1.3","8.1","1.2","12.1","1.6","19.3","1.8","14.6","1.7","17.5","1.8","7.8","1.0","7.6","0.9","71279","2242","95825","4128","(X)","(X)","33.2","(X)","(X)","(X)","97828","4239","2.0","0.9","0.6","0.4","2.4","0.9","5.3","1.2","10.7","1.8","19.1","2.0","16.4","2.3","22.5","2.4","10.4","1.4","10.6","1.3","91074","3579","116550","5496","(X)","(X)","(X)","(X)","(X)","(X)","108202","4472","11.1","1.9","8.1","1.5","13.9","2.1","14.2","2.0","16.2","2.0","18.7","2.1","9.3","1.6","5.7","1.3","1.6","0.6","1.3","0.5","36826","2215","48530","2504","(X)","(X)","(X)","(X)","29.9","(X)",
